greaters,less_thans,dashes,hashes,stars,badwords_count,class_flag
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
7,7,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,2,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,2,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,38,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,40,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
0,0,0,0,0,0,good
